id,prediction
79463 ,2.342463 
79464 ,2.145878 
79466 ,2.101902 
79467 ,2.663035 
79468 ,2.690598 
79469 ,2.382604 
79470 ,2.421668 
79472 ,2.273228 
79475 ,2.234660 
79476 ,2.386351 
79477 ,2.275421 
79478 ,2.350331 
79479 ,2.240531 
79480 ,2.413569 
79481 ,2.497467 
79482 ,2.461246 
79483 ,2.393836 
79484 ,2.912665 
79485 ,2.629499 
79486 ,2.118954 
79487 ,2.289179 
79488 ,2.527110 
79489 ,2.350017 
79494 ,2.358765 
79495 ,2.331188 
79497 ,2.552030 
79498 ,2.515430 
79504 ,2.379256 
79509 ,2.501329 
79510 ,2.372682 
79512 ,2.679122 
79514 ,2.741221 
79515 ,2.344714 
79516 ,2.492272 
79517 ,2.500374 
79518 ,2.098215 
79519 ,2.618134 
79521 ,2.324399 
79522 ,2.372683 
79523 ,2.578105 
79525 ,2.199656 
79527 ,2.483676 
79529 ,2.605633 
79530 ,2.505079 
79531 ,2.178380 
79533 ,2.139356 
79534 ,2.298998 
79536 ,2.205705 
79537 ,2.310994 
79539 ,2.073687 
79540 ,2.585537 
79541 ,2.570626 
79543 ,2.671260 
79544 ,2.739284 
79546 ,2.560549 
79547 ,2.592905 
79548 ,2.488776 
79550 ,2.669935 
79553 ,2.460882 
79554 ,2.609948 
79556 ,2.617122 
79557 ,2.547033 
79558 ,2.605848 
79559 ,2.629738 
79562 ,2.292323 
79563 ,2.189286 
79565 ,2.370757 
79568 ,2.561936 
79569 ,2.381863 
79570 ,2.526113 
79572 ,2.412474 
79573 ,2.382864 
79574 ,2.047503 
79575 ,2.144981 
79576 ,2.637709 
79577 ,2.475158 
79579 ,2.472336 
79582 ,2.478315 
79584 ,2.134235 
79585 ,2.337610 
79586 ,2.690006 
79587 ,2.723042 
79588 ,2.553476 
79590 ,2.359831 
79591 ,2.220300 
79592 ,2.305989 
79594 ,2.448712 
79595 ,3.006550 
79596 ,2.800746 
79597 ,2.780897 
79598 ,1.808595 
79599 ,1.915471 
79601 ,1.849097 
79602 ,1.905405 
79603 ,1.993626 
79604 ,1.960100 
79607 ,1.961942 
79608 ,2.299759 
79609 ,2.324753 
79611 ,2.183240 
79612 ,2.543124 
79613 ,2.075241 
79615 ,2.372008 
79616 ,2.386746 
79617 ,1.775695 
79619 ,1.621639 
79622 ,1.521113 
79623 ,1.633332 
79625 ,1.707451 
79626 ,1.753726 
79628 ,2.401103 
79629 ,2.540481 
79630 ,2.373845 
79631 ,2.410022 
79634 ,2.576017 
79635 ,2.164387 
79636 ,2.351673 
79637 ,2.377404 
79638 ,2.489154 
79639 ,2.519813 
79640 ,2.154169 
79642 ,2.541505 
79644 ,2.940508 
79645 ,2.169784 
79647 ,1.970605 
79648 ,2.572004 
79653 ,2.283714 
79654 ,2.326216 
79656 ,2.251141 
79657 ,2.523795 
79658 ,2.388210 
79659 ,2.726732 
79661 ,2.447068 
79662 ,2.173606 
79663 ,2.595010 
79664 ,2.366228 
79668 ,2.217613 
79669 ,2.372451 
79670 ,2.547093 
79672 ,2.667393 
79674 ,2.286052 
79676 ,2.480338 
79677 ,2.703601 
79678 ,2.420524 
79679 ,2.216683 
79680 ,2.466106 
79683 ,2.471208 
79684 ,2.396817 
79685 ,2.384876 
79686 ,2.283903 
79687 ,2.260534 
79688 ,2.663278 
79690 ,2.742993 
79691 ,2.610337 
79692 ,2.572597 
79695 ,2.658579 
79696 ,2.375566 
79697 ,2.461092 
79698 ,2.152759 
79699 ,2.506198 
79700 ,1.835260 
79703 ,2.146488 
79704 ,2.127483 
79706 ,2.481849 
79707 ,2.690558 
79710 ,2.548247 
79711 ,1.852552 
79712 ,1.852552 
79713 ,2.037132 
79714 ,1.991235 
79715 ,1.852552 
79716 ,2.368801 
79717 ,2.158633 
79719 ,2.618578 
79720 ,2.310246 
79721 ,2.230734 
79722 ,2.527560 
79724 ,2.726789 
79726 ,2.210915 
79727 ,2.585894 
79728 ,2.223810 
79729 ,2.077289 
79730 ,2.040637 
79733 ,2.635957 
79734 ,2.499699 
79735 ,2.438951 
79736 ,2.480424 
79742 ,2.216338 
79744 ,2.389061 
79746 ,2.421789 
79747 ,2.491532 
79750 ,2.726148 
79751 ,2.648914 
79752 ,2.547551 
79754 ,2.370204 
79755 ,2.249060 
79756 ,2.571503 
79757 ,2.281588 
79758 ,2.231081 
79759 ,2.029095 
79761 ,2.063647 
79762 ,1.928041 
79764 ,2.397246 
79767 ,2.445340 
79768 ,2.502266 
79769 ,2.575526 
79770 ,2.501736 
79771 ,2.734009 
79773 ,2.260391 
79775 ,2.493636 
79776 ,2.403087 
79778 ,2.260391 
79780 ,2.601271 
79781 ,2.606940 
79782 ,2.299296 
79783 ,2.552524 
79785 ,2.333177 
79786 ,2.398307 
79787 ,2.407978 
79788 ,2.477483 
79789 ,2.386479 
79790 ,2.331096 
79791 ,2.455329 
79792 ,2.419151 
79795 ,2.453955 
79796 ,2.574576 
79798 ,2.328399 
79799 ,2.462318 
79800 ,2.417955 
79801 ,2.347454 
79803 ,2.176256 
79804 ,2.184765 
79805 ,2.537607 
79806 ,2.272906 
79807 ,2.343151 
79808 ,2.650701 
79809 ,2.332061 
79813 ,2.332061 
79814 ,2.669649 
79822 ,1.685174 
79825 ,2.254786 
79826 ,2.324604 
79828 ,2.646666 
79829 ,2.224252 
79831 ,2.306010 
79834 ,2.351604 
79836 ,2.295521 
79838 ,2.352660 
79839 ,2.395367 
79840 ,2.106075 
79841 ,2.489506 
79842 ,2.455730 
79843 ,2.169077 
79845 ,2.346965 
79846 ,2.756860 
79847 ,2.260070 
79850 ,2.212223 
79852 ,2.402480 
79853 ,2.441095 
79854 ,2.559942 
79855 ,2.338987 
79856 ,2.358194 
79858 ,2.199799 
79861 ,2.857829 
79863 ,2.611923 
79864 ,2.416962 
79865 ,2.463651 
79866 ,2.356983 
79868 ,2.484432 
79869 ,2.443975 
79872 ,2.203676 
79873 ,2.150702 
79874 ,2.396090 
79875 ,2.542240 
79878 ,2.510154 
79879 ,2.334126 
79880 ,2.514111 
79881 ,2.802052 
79883 ,2.549610 
79885 ,2.731946 
79886 ,2.315954 
79889 ,2.592029 
79892 ,2.433104 
79893 ,2.279565 
79894 ,2.153750 
79896 ,2.627097 
79897 ,2.433104 
79900 ,2.167310 
79901 ,2.428159 
79903 ,2.359663 
79904 ,2.268759 
79905 ,2.194399 
79908 ,2.274498 
79911 ,2.539535 
79912 ,2.240746 
79913 ,2.399567 
79917 ,2.541500 
79918 ,2.240746 
79919 ,2.331229 
79920 ,2.418980 
79921 ,2.240746 
79922 ,2.653221 
79924 ,2.534986 
79925 ,2.352587 
79927 ,2.582612 
79930 ,2.538933 
79931 ,2.538933 
79933 ,2.396611 
79934 ,2.383689 
79935 ,2.187316 
79937 ,2.265150 
79938 ,2.240746 
79940 ,2.397641 
79942 ,2.912415 
79943 ,2.463811 
79944 ,2.656666 
79945 ,2.701729 
79946 ,2.475067 
79948 ,2.311245 
79949 ,2.304633 
79950 ,2.987031 
79951 ,2.917134 
79952 ,2.723690 
79954 ,2.723690 
79955 ,2.248308 
79956 ,2.818894 
79957 ,2.831077 
79958 ,2.208959 
79959 ,2.076775 
79960 ,2.314246 
79964 ,2.203196 
79965 ,2.606855 
79966 ,2.719383 
79967 ,2.809839 
79968 ,2.625818 
79969 ,2.329544 
79970 ,2.603747 
79972 ,2.491940 
79973 ,2.437133 
79974 ,2.468454 
79976 ,2.487544 
79979 ,2.483308 
79980 ,2.327006 
79981 ,2.302027 
79982 ,2.364909 
79986 ,2.664051 
79987 ,2.618141 
79988 ,2.205665 
79989 ,2.519738 
79990 ,2.430109 
79991 ,2.557387 
79992 ,2.578225 
79993 ,2.304511 
79994 ,2.530744 
79995 ,2.237997 
79996 ,2.502555 
79998 ,2.710009 
80000 ,2.361913 
80002 ,2.390190 
80005 ,2.906561 
80010 ,2.682543 
80011 ,2.610889 
80012 ,2.688477 
80014 ,2.628437 
80015 ,2.517143 
80016 ,2.710812 
80017 ,2.645915 
80018 ,2.660758 
80020 ,2.520560 
80021 ,2.489652 
80022 ,2.692154 
80023 ,2.239639 
80025 ,2.479374 
80026 ,2.457177 
80028 ,2.352841 
80029 ,2.395824 
80030 ,2.540501 
80031 ,2.584510 
80033 ,2.693093 
80036 ,2.264998 
80037 ,2.595150 
80038 ,2.609940 
80042 ,2.555539 
80046 ,2.251650 
80047 ,2.595150 
80050 ,2.595150 
80052 ,2.516980 
80053 ,2.162495 
80054 ,2.162495 
80055 ,2.260956 
80056 ,2.272736 
80057 ,2.322111 
80058 ,2.413198 
80059 ,2.280891 
80060 ,2.542598 
80061 ,2.884997 
80062 ,2.091849 
80063 ,2.270299 
80066 ,2.319485 
80068 ,2.223949 
80069 ,2.280926 
80070 ,2.229941 
80072 ,2.247914 
80075 ,2.356472 
80078 ,2.267867 
80079 ,2.293163 
80080 ,2.310246 
80081 ,2.230734 
80082 ,2.462722 
80083 ,2.503070 
80084 ,2.250903 
80086 ,2.662282 
80087 ,2.501361 
80088 ,2.452978 
80090 ,2.355701 
80091 ,2.005394 
80092 ,2.310718 
80093 ,2.354269 
80094 ,2.371397 
80095 ,2.391282 
80096 ,2.287579 
80098 ,2.174153 
80099 ,2.238250 
80100 ,2.110293 
80101 ,2.148822 
80102 ,2.322878 
80103 ,2.407015 
80105 ,2.388535 
80106 ,2.395793 
80107 ,2.658092 
80108 ,1.956323 
80110 ,2.191626 
80112 ,2.485780 
80115 ,2.363177 
80116 ,2.582501 
80117 ,2.446066 
80118 ,2.455384 
80119 ,2.740902 
80121 ,2.485368 
80123 ,2.433130 
80124 ,2.339215 
80125 ,2.325056 
80127 ,2.639602 
80128 ,2.762969 
80129 ,2.818910 
80131 ,2.475778 
80133 ,2.281735 
80134 ,2.665592 
80135 ,2.325413 
80137 ,2.528505 
80138 ,2.717374 
80139 ,3.019616 
80141 ,2.495553 
80142 ,2.778837 
80143 ,2.408642 
80144 ,2.504236 
80145 ,2.386252 
80146 ,2.366715 
80147 ,2.673150 
80148 ,2.519855 
80149 ,2.774952 
80150 ,2.680570 
80151 ,2.605863 
80152 ,2.523667 
80156 ,2.471894 
80158 ,2.541485 
80159 ,2.500587 
80160 ,2.133216 
80161 ,2.216112 
80162 ,2.352783 
80163 ,2.032443 
80165 ,2.403563 
80168 ,2.076381 
80169 ,2.422343 
80173 ,2.459475 
80174 ,2.249291 
80175 ,2.186679 
80176 ,2.337660 
80177 ,2.155499 
80178 ,2.346663 
80179 ,2.511717 
80180 ,2.281435 
80181 ,2.499704 
80182 ,2.244418 
80183 ,2.059674 
80184 ,2.343371 
80185 ,2.184273 
80186 ,2.353376 
80188 ,2.412732 
80191 ,2.558847 
80193 ,2.489120 
80194 ,2.711452 
80195 ,2.373796 
80196 ,2.151357 
80197 ,2.406697 
80198 ,2.436519 
80200 ,2.208507 
80201 ,2.423951 
80202 ,2.487361 
80203 ,2.662584 
80204 ,2.792951 
80205 ,2.637650 
80207 ,2.329760 
80211 ,2.445076 
80212 ,2.767864 
80213 ,2.734627 
80215 ,2.645397 
80216 ,2.533889 
80217 ,2.454977 
80218 ,2.412063 
80219 ,2.250355 
80220 ,2.508384 
80221 ,2.290641 
80222 ,2.249326 
80224 ,2.354843 
80225 ,2.320228 
80230 ,2.429925 
80231 ,2.330719 
80232 ,2.299604 
80233 ,2.566629 
80234 ,2.435291 
80235 ,2.332593 
80236 ,2.330724 
80237 ,2.446101 
80238 ,2.343680 
80240 ,2.260990 
80241 ,2.327446 
80242 ,2.416933 
80244 ,2.335524 
80245 ,2.577573 
80246 ,2.535790 
80247 ,2.437381 
80248 ,2.168525 
80249 ,1.810407 
80250 ,1.805294 
80252 ,2.298868 
80254 ,2.113769 
80256 ,2.151581 
80257 ,2.256761 
80260 ,2.264345 
80261 ,1.955910 
80262 ,2.335474 
80263 ,2.335223 
80266 ,2.310873 
80269 ,2.650274 
80270 ,2.282674 
80271 ,2.618971 
80272 ,2.040933 
80273 ,2.044957 
80274 ,2.147879 
80275 ,2.030594 
80276 ,2.082635 
80277 ,2.239487 
80278 ,2.276941 
80279 ,2.129234 
80281 ,2.279683 
80282 ,2.190435 
80283 ,2.155717 
80284 ,2.203920 
80285 ,2.267892 
80286 ,2.284868 
80287 ,2.279485 
80289 ,2.120388 
80290 ,2.263900 
80291 ,2.265636 
80292 ,2.354963 
80293 ,2.387563 
80295 ,2.251902 
80297 ,2.437704 
80298 ,2.487454 
80299 ,2.755303 
80300 ,2.327047 
80303 ,2.602130 
80304 ,2.654362 
80306 ,2.307799 
80308 ,2.405712 
80309 ,2.670231 
80312 ,2.447026 
80315 ,1.889402 
80317 ,1.917725 
80318 ,2.307196 
80319 ,2.330444 
80321 ,2.570402 
80323 ,2.364202 
80324 ,2.370387 
80326 ,2.462991 
80328 ,2.725693 
80329 ,2.464796 
80331 ,2.116569 
80333 ,2.382070 
80335 ,2.719048 
80336 ,2.432469 
80337 ,2.278198 
80338 ,2.308607 
80339 ,2.101091 
80341 ,2.484000 
80342 ,2.402004 
80343 ,2.449903 
80345 ,2.665036 
80346 ,2.184200 
80348 ,2.578572 
80349 ,2.164793 
80350 ,2.169606 
80352 ,2.596590 
80355 ,3.022336 
80356 ,2.865859 
80357 ,2.781440 
80358 ,2.757560 
80360 ,2.757560 
80361 ,2.883566 
80365 ,2.812317 
80366 ,2.393221 
80367 ,2.304997 
80368 ,2.408355 
80371 ,2.319395 
80372 ,2.544649 
80373 ,2.442889 
80375 ,2.929214 
80378 ,2.730344 
80382 ,2.089719 
80385 ,2.626366 
80386 ,2.439237 
80387 ,2.737596 
80391 ,2.672047 
80392 ,2.684241 
80394 ,2.616754 
80395 ,2.698202 
80398 ,2.184153 
80399 ,2.275072 
80400 ,2.381046 
80401 ,2.534204 
80402 ,2.385421 
80404 ,2.531814 
80405 ,2.389571 
80407 ,2.860579 
80408 ,2.325816 
80409 ,2.285787 
80410 ,2.396214 
80411 ,2.349182 
80412 ,2.536310 
80413 ,2.722328 
80414 ,2.537694 
80415 ,2.174177 
80416 ,2.550764 
80417 ,2.037810 
80418 ,1.972854 
80420 ,2.117181 
80421 ,2.089911 
80422 ,1.850966 
80424 ,1.959360 
80425 ,2.269746 
80426 ,2.168728 
80427 ,2.004274 
80428 ,1.974423 
80429 ,2.147613 
80430 ,2.086198 
80431 ,2.232310 
80432 ,1.815509 
80434 ,2.332319 
80437 ,1.988754 
80438 ,2.686462 
80440 ,2.461820 
80441 ,2.695379 
80442 ,2.710001 
80443 ,2.644934 
80444 ,2.646083 
80445 ,2.409493 
80447 ,2.406565 
80448 ,2.361042 
80451 ,2.338573 
80452 ,2.422418 
80453 ,2.234101 
80454 ,2.541853 
80455 ,2.284010 
80457 ,2.674272 
80458 ,2.250923 
80459 ,2.394952 
80460 ,2.387884 
80462 ,2.702554 
80463 ,2.259747 
80464 ,2.679452 
80465 ,2.599650 
80466 ,2.450739 
80468 ,2.541304 
80469 ,2.530331 
80470 ,2.410244 
80471 ,2.536981 
80472 ,2.547333 
80473 ,2.636119 
80474 ,2.158396 
80475 ,2.523231 
80476 ,2.316731 
80477 ,2.388879 
80478 ,2.504491 
80479 ,2.747105 
80480 ,2.448826 
80481 ,2.653391 
80483 ,2.355420 
80485 ,2.391546 
80486 ,2.311027 
80487 ,2.347208 
80488 ,2.476146 
80489 ,2.249233 
80491 ,2.165273 
80492 ,2.429699 
80493 ,2.454900 
80495 ,2.113299 
80496 ,2.297899 
80497 ,2.483901 
80498 ,2.297899 
80499 ,2.116072 
80501 ,2.344754 
80505 ,2.077524 
80507 ,2.771259 
80508 ,2.350114 
80509 ,2.283031 
80511 ,2.137784 
80514 ,2.043616 
80515 ,2.502252 
80517 ,2.312427 
80518 ,2.357969 
80519 ,2.339225 
80521 ,2.162932 
80522 ,2.547934 
80523 ,2.501349 
80524 ,2.543180 
80525 ,2.409402 
80526 ,2.196762 
80528 ,2.370785 
80529 ,2.120914 
80530 ,2.387396 
80531 ,2.106580 
80532 ,2.298564 
80533 ,2.119266 
80536 ,2.219043 
80541 ,2.378764 
80545 ,2.386420 
80546 ,2.299022 
80547 ,2.495931 
80548 ,2.523297 
80549 ,2.240834 
80550 ,2.360265 
80553 ,2.276929 
80554 ,2.439953 
80555 ,2.420175 
80556 ,2.333201 
80557 ,2.333201 
80558 ,2.360265 
80559 ,2.407203 
80560 ,2.605454 
80562 ,2.205425 
80564 ,2.459030 
80566 ,2.379303 
80569 ,2.648277 
80571 ,2.298609 
80572 ,2.295670 
80573 ,2.552205 
80574 ,2.632782 
80575 ,2.321705 
80576 ,2.598434 
80577 ,2.371996 
80581 ,2.188304 
80582 ,2.160793 
80586 ,2.211911 
80587 ,2.356052 
80588 ,2.321563 
80590 ,2.371714 
80593 ,2.251135 
80594 ,2.294490 
80597 ,2.276117 
80598 ,2.511136 
80601 ,2.274984 
80602 ,2.252513 
80603 ,2.307424 
80604 ,2.300092 
80605 ,2.284904 
80606 ,2.398392 
80607 ,2.543872 
80609 ,2.332835 
80611 ,2.271275 
80612 ,2.256559 
80614 ,2.445823 
80617 ,2.442505 
80620 ,2.158080 
80621 ,2.231969 
80623 ,2.365123 
80624 ,2.537673 
80626 ,2.262722 
80627 ,2.475779 
80629 ,2.337743 
80630 ,2.427589 
80632 ,2.458128 
80634 ,2.490569 
80637 ,2.470880 
80638 ,2.269055 
80639 ,2.359495 
80640 ,2.598573 
80641 ,2.236351 
80642 ,2.353768 
80643 ,2.779296 
80644 ,2.547019 
80646 ,2.424632 
80647 ,2.402116 
80648 ,2.395065 
80649 ,2.476485 
80650 ,2.743078 
80651 ,2.557513 
80652 ,2.846360 
80653 ,2.735152 
80655 ,2.578881 
80656 ,2.663151 
80658 ,2.443570 
80659 ,2.655722 
80660 ,2.733047 
80662 ,2.887717 
80664 ,2.785235 
80667 ,2.761830 
80668 ,2.816429 
80669 ,2.779186 
80670 ,2.451669 
80671 ,2.774988 
80672 ,2.654278 
80673 ,2.770529 
80674 ,2.294121 
80675 ,2.481234 
80676 ,2.135128 
80677 ,2.248737 
80679 ,1.999081 
80681 ,2.519837 
80682 ,2.499572 
80685 ,2.449050 
80688 ,2.314916 
80690 ,2.307564 
80691 ,2.310924 
80692 ,2.261613 
80693 ,2.183801 
80694 ,2.208717 
80695 ,2.268560 
80697 ,2.107726 
80698 ,2.300963 
80699 ,2.324186 
80705 ,2.472676 
80707 ,2.152335 
80709 ,2.574486 
80710 ,2.452618 
80712 ,1.989379 
80714 ,2.327128 
80715 ,2.660991 
80716 ,2.266165 
80721 ,2.142848 
80722 ,2.165670 
80723 ,2.598934 
80724 ,2.156164 
80726 ,2.388007 
80727 ,2.171820 
80729 ,3.012143 
80731 ,2.758748 
80734 ,2.928814 
80735 ,3.208637 
80737 ,2.910739 
80740 ,2.716394 
80742 ,2.567812 
80743 ,2.656380 
80744 ,2.729871 
80746 ,2.441151 
80747 ,2.504941 
80748 ,2.298318 
80749 ,2.731338 
80750 ,2.180944 
80753 ,2.400792 
80754 ,2.216796 
80755 ,2.287752 
80758 ,2.284954 
80759 ,2.220411 
80761 ,2.357417 
80763 ,2.858947 
80764 ,2.243730 
80766 ,2.627258 
80768 ,2.830476 
80769 ,2.500810 
80771 ,2.789603 
80772 ,2.679993 
80773 ,2.701081 
80776 ,2.805604 
80777 ,2.540203 
80779 ,2.450998 
80780 ,2.380150 
80782 ,2.396590 
80784 ,2.678613 
80785 ,2.295782 
80788 ,2.177216 
80789 ,2.083426 
80793 ,2.294044 
80795 ,2.305882 
80801 ,2.266499 
80804 ,2.266879 
80805 ,2.298585 
80806 ,2.616994 
80807 ,2.234772 
80808 ,2.577058 
80809 ,2.354681 
80810 ,2.070232 
80811 ,2.472978 
80812 ,2.502229 
80813 ,2.805973 
80815 ,2.218606 
80816 ,2.275385 
80820 ,2.450241 
80822 ,1.930370 
80823 ,2.386351 
80824 ,2.404915 
80825 ,2.427144 
80826 ,2.185287 
80827 ,2.566139 
80828 ,2.255612 
80829 ,2.573129 
80832 ,2.351330 
80833 ,2.426877 
80836 ,2.357356 
80837 ,2.294058 
80840 ,2.354256 
80841 ,2.271747 
80842 ,2.271747 
80844 ,2.428632 
80845 ,2.356268 
80846 ,2.209145 
80847 ,2.643781 
80848 ,2.527322 
80850 ,2.631379 
80851 ,2.692458 
80852 ,2.288940 
80853 ,2.570861 
80854 ,2.503439 
80855 ,2.563833 
80856 ,2.601127 
80857 ,2.356025 
80858 ,2.434499 
80860 ,2.456117 
80861 ,2.676063 
80862 ,2.509410 
80863 ,2.330683 
80864 ,2.509410 
80865 ,2.882509 
80866 ,2.730637 
80869 ,2.834161 
80870 ,2.316697 
80871 ,2.528676 
80872 ,2.140846 
80873 ,2.165050 
80874 ,2.554938 
80876 ,2.297819 
80877 ,2.306068 
80879 ,2.231364 
80880 ,2.207202 
80881 ,2.613132 
80885 ,2.504307 
80886 ,2.423825 
80887 ,2.347530 
80888 ,2.234451 
80890 ,2.385925 
80891 ,2.818540 
80892 ,2.670899 
80897 ,2.750512 
80899 ,2.147835 
80900 ,2.338337 
80901 ,2.180159 
80902 ,2.705297 
80903 ,2.343763 
80904 ,2.554310 
80907 ,2.554310 
80911 ,2.554310 
80912 ,2.476247 
80913 ,2.328443 
80914 ,2.426742 
80916 ,2.318325 
80918 ,2.490733 
80920 ,2.522045 
80921 ,1.995338 
80923 ,1.912658 
80924 ,2.476247 
80925 ,2.099349 
80927 ,1.988210 
80928 ,2.246725 
80929 ,2.093677 
80931 ,2.324913 
80933 ,2.097429 
80934 ,2.071486 
80935 ,2.629271 
80936 ,2.531066 
80937 ,2.433966 
80938 ,2.201972 
80939 ,2.283297 
80943 ,2.761102 
80946 ,2.513882 
80947 ,2.323707 
80948 ,2.336904 
80949 ,2.523937 
80950 ,2.518965 
80952 ,2.328778 
80954 ,2.359435 
80955 ,2.481709 
80956 ,2.541794 
80957 ,2.365808 
80958 ,2.363683 
80960 ,2.397829 
80962 ,2.419231 
80963 ,2.236263 
80965 ,2.631694 
80966 ,2.594846 
80968 ,2.456492 
80969 ,2.525617 
80970 ,2.523507 
80971 ,2.534986 
80973 ,2.390586 
80974 ,2.601690 
80975 ,2.623881 
80976 ,2.506614 
80977 ,2.596081 
80978 ,2.281624 
80979 ,2.364425 
80980 ,2.456311 
80982 ,2.776258 
80984 ,2.761510 
80985 ,2.456120 
80986 ,2.479535 
80987 ,2.312891 
80988 ,2.274907 
80991 ,2.137875 
80992 ,2.385598 
80995 ,2.288340 
80997 ,2.124397 
80998 ,2.308174 
81000 ,2.393557 
81001 ,2.126583 
81002 ,2.094218 
81005 ,2.412022 
81006 ,2.339366 
81007 ,2.331411 
81009 ,2.048315 
81010 ,2.495124 
81011 ,2.590425 
81012 ,2.643242 
81014 ,2.482861 
81018 ,2.464987 
81019 ,2.439827 
81020 ,2.402402 
81021 ,2.378028 
81022 ,2.455029 
81024 ,2.362951 
81025 ,2.596783 
81026 ,2.188848 
81028 ,2.469309 
81029 ,2.493441 
81030 ,2.189487 
81031 ,2.749104 
81033 ,2.732373 
81036 ,2.652671 
81038 ,2.722781 
81039 ,2.791922 
81040 ,2.825188 
81043 ,3.144172 
81044 ,2.930093 
81046 ,3.007443 
81047 ,2.694187 
81048 ,2.863693 
81050 ,2.863693 
81051 ,2.482765 
81052 ,2.378990 
81053 ,2.663584 
81054 ,2.378990 
81055 ,2.792579 
81056 ,2.355130 
81057 ,2.548305 
81060 ,2.188280 
81061 ,2.696485 
81063 ,2.722415 
81064 ,2.893172 
81065 ,2.338391 
81067 ,2.410559 
81068 ,2.978576 
81069 ,2.359268 
81071 ,2.993237 
81072 ,2.595454 
81073 ,2.873313 
81074 ,2.431427 
81075 ,2.268704 
81076 ,1.807807 
81078 ,2.328454 
81079 ,2.123836 
81082 ,2.500359 
81083 ,2.249050 
81084 ,2.300708 
81085 ,2.423158 
81086 ,2.419648 
81089 ,2.152049 
81090 ,2.064382 
81094 ,2.220363 
81095 ,1.871424 
81097 ,1.990954 
81098 ,2.134587 
81099 ,1.982652 
81100 ,2.145558 
81101 ,1.998723 
81102 ,2.443961 
81103 ,2.646025 
81104 ,2.905773 
81108 ,2.775712 
81109 ,2.635314 
81110 ,2.872059 
81111 ,1.957376 
81112 ,2.423134 
81117 ,2.484878 
81119 ,2.451838 
81120 ,2.858236 
81121 ,2.353366 
81122 ,2.302679 
81123 ,2.426170 
81124 ,2.507856 
81125 ,2.482501 
81126 ,2.219264 
81127 ,2.534544 
81128 ,2.570729 
81131 ,2.528204 
81132 ,2.123786 
81133 ,2.281231 
81134 ,2.412358 
81136 ,2.428704 
81137 ,2.450534 
81139 ,2.580354 
81141 ,2.408072 
81142 ,2.459077 
81143 ,2.442801 
81144 ,2.329870 
81145 ,2.416894 
81146 ,2.699326 
81148 ,2.567072 
81149 ,2.570402 
81150 ,2.436367 
81152 ,2.258322 
81154 ,2.555762 
81156 ,2.320527 
81157 ,2.094738 
81158 ,2.626988 
81159 ,2.868677 
81160 ,2.448826 
81161 ,2.475232 
81164 ,2.678974 
81165 ,2.677939 
81166 ,2.906574 
81167 ,2.655367 
81168 ,2.689225 
81169 ,2.754467 
81170 ,2.880411 
81171 ,2.780395 
81172 ,2.781442 
81174 ,2.197623 
81175 ,2.913450 
81176 ,2.757543 
81178 ,2.655457 
81181 ,2.720959 
81183 ,2.618670 
81184 ,2.691381 
81186 ,2.804129 
81188 ,2.704428 
81189 ,2.315012 
81192 ,2.547106 
81196 ,2.350348 
81197 ,2.712674 
81198 ,2.049748 
81199 ,2.433076 
81200 ,1.961139 
81201 ,2.377228 
81202 ,2.472996 
81203 ,2.236109 
81204 ,2.243664 
81206 ,2.228605 
81207 ,2.458823 
81209 ,2.435062 
81210 ,2.124145 
81211 ,2.668867 
81212 ,2.524057 
81215 ,2.243664 
81216 ,2.266654 
81218 ,2.610906 
81219 ,2.489719 
81221 ,2.385946 
81222 ,2.417704 
81224 ,2.254417 
81227 ,2.317232 
81229 ,2.435200 
81230 ,2.587083 
81231 ,2.345239 
81232 ,2.323416 
81233 ,2.464563 
81236 ,2.413731 
81237 ,2.254870 
81238 ,2.723904 
81239 ,2.487851 
81240 ,2.547832 
81241 ,2.591605 
81242 ,2.379173 
81243 ,2.161171 
81245 ,2.007061 
81247 ,2.158827 
81248 ,2.178600 
81249 ,2.346011 
81250 ,2.025129 
81253 ,2.667068 
81255 ,2.268448 
81256 ,2.434300 
81257 ,2.576443 
81259 ,2.419794 
81260 ,2.418270 
81261 ,2.579473 
81262 ,2.596438 
81263 ,2.742304 
81264 ,2.602520 
81266 ,2.769811 
81268 ,2.552383 
81270 ,2.558705 
81271 ,2.591984 
81273 ,2.552650 
81274 ,2.552650 
81276 ,2.465173 
81278 ,2.637247 
81279 ,2.465228 
81280 ,2.245141 
81282 ,2.287694 
81283 ,2.345103 
81284 ,2.284755 
81288 ,2.312140 
81289 ,2.755460 
81290 ,2.470438 
81292 ,2.537125 
81293 ,2.635785 
81294 ,2.619779 
81295 ,2.747407 
81297 ,2.576679 
81299 ,2.445202 
81300 ,2.353405 
81301 ,2.489918 
81303 ,2.490067 
81308 ,2.760565 
81310 ,2.593583 
81311 ,2.499777 
81313 ,2.733654 
81314 ,2.822198 
81315 ,2.330162 
81316 ,2.346725 
81317 ,2.543230 
81318 ,2.256735 
81319 ,2.594882 
81320 ,2.546918 
81321 ,2.403926 
81322 ,2.631927 
81323 ,2.698154 
81325 ,2.567233 
81326 ,2.463238 
81327 ,2.463238 
81328 ,2.354348 
81331 ,2.399989 
81333 ,2.637371 
81336 ,2.346047 
81339 ,2.547192 
81340 ,2.713107 
81341 ,2.601149 
81342 ,2.601149 
81343 ,2.506020 
81345 ,2.703770 
81346 ,2.188219 
81347 ,2.165044 
81348 ,2.127075 
